#{"t_start": 1773818555.632928, "env_id": "merge-v0"}
r,l,t,violation_count,near_miss_count,shield_count,action_correction_mean,reward_penalty_sum,ctx_id,ctx_tuple,regime_type,tau_violation,tau_near_miss
189.94881,200,15.179518,86,0,0,0.6397540578432381,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
167.005242,200,38.785542,67,0,0,0.6907540906965732,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
167.31768,200,54.641244,88,0,0,0.7159389293193817,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
136.213891,200,73.280518,79,0,0,0.651851557418704,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
199.013012,200,89.526182,75,0,0,0.6843817912600935,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
59.786239,57,94.121919,11,0,0,0.6419692274771238,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
78.462075,200,111.885532,82,0,0,0.6555124191194772,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
197.245992,200,138.294081,74,0,0,0.6263868567068129,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
144.166897,200,170.659336,81,0,0,0.6828950791805982,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
31.908054,53,177.476148,11,0,0,0.6570055605667942,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
137.593641,153,194.164628,64,0,0,0.6546483173284655,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
121.695905,155,209.822855,60,0,0,0.6537636986663264,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
78.304632,79,218.405961,34,0,0,0.6943070526364483,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
180.017478,200,235.901285,107,0,0,0.6596920232847333,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
192.90765,200,257.443815,98,0,0,0.6506183439865708,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
124.046336,200,274.88329,91,0,0,0.6769554340839385,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
188.482089,200,293.424828,81,0,0,0.6602811432629824,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
147.861109,200,311.133585,88,0,0,0.6288385714031756,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
183.887736,200,328.674788,78,0,0,0.6193129007518291,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
208.853697,200,346.470313,98,0,0,0.6446312052756548,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
93.04638,87,354.614586,19,0,0,0.5581850060529407,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
51.039953,58,358.866244,18,0,0,0.7011266800350157,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
53.605741,56,363.387183,26,0,0,0.6748143840980317,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
199.637351,200,384.265486,97,0,0,0.5925968579947949,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
202.782686,200,401.26314,91,0,0,0.6229598797857762,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
203.696292,200,418.417379,90,0,0,0.6026135032624006,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
203.99834,200,435.66237,103,0,0,0.6445584269240499,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
207.694483,200,455.434623,101,0,0,0.597569256387651,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
204.832938,200,473.932277,104,0,0,0.5956510517001152,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
203.203601,200,491.203202,81,0,0,0.6305493462830782,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
208.220428,200,507.205515,130,0,0,0.5982072952575982,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
209.788224,200,525.512673,127,0,0,0.6095992300659419,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
198.497035,200,544.666575,107,0,0,0.6262422894220799,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
157.627845,200,561.605461,146,0,0,0.5253412641212344,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
80.887185,76,568.95186,37,0,0,0.5053808837638873,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
209.492069,200,588.368064,73,0,0,0.5471325463056564,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
209.698748,200,609.557535,95,0,0,0.5355516446381807,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
210.682489,200,626.174206,105,0,0,0.559471426885575,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
26.2062,25,628.190825,10,0,0,0.7095557522773742,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
210.966947,200,646.122988,117,0,0,0.557885666936636,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
209.229688,200,664.386267,112,0,0,0.5601718568685464,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
210.935835,200,680.434497,130,0,0,0.5646067736297846,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
210.609212,200,697.824063,131,0,0,0.5364009602554143,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
211.370518,200,713.705695,136,0,0,0.596299527771771,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
157.81216,200,731.305742,79,0,0,0.5949519597738981,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
157.558671,200,748.077,104,0,0,0.5245370783470571,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
211.282917,200,767.983893,115,0,0,0.5614716260880231,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
128.942505,122,778.239533,77,0,0,0.4839837948379458,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
211.180027,200,796.44896,113,0,0,0.5837352949753404,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
212.216908,200,816.600196,133,0,0,0.3965495954826474,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
211.106774,200,834.562278,130,0,0,0.5864904126152396,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
211.362794,200,851.97682,138,0,0,0.5059804274328052,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
51.3525,48,857.121097,38,0,0,0.5289125091706713,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
211.101396,200,875.933909,112,0,0,0.5611194061115384,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
157.795538,200,893.840142,143,0,0,0.4461024579964578,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
47.755923,44,899.215798,38,1,0,0.5240249588069591,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
211.371869,200,918.726751,159,1,0,0.5737479415908456,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
55.019305,52,923.94383,38,0,0,0.7366756988832583,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
194.458877,200,942.132311,142,0,0,0.4856219438370317,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
210.767138,200,958.718063,183,0,0,0.5424920967593789,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
211.207128,200,975.944107,149,0,0,0.5500715557485819,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
210.285535,200,992.344358,132,0,0,0.3735556949675083,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
211.261737,200,1009.241277,162,0,0,0.5461094934493304,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
211.193082,200,1030.203356,135,0,0,0.3979103891737759,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
210.665054,200,1046.391171,153,0,0,0.3648102424107492,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
67.110391,64,1051.22727,57,0,0,0.7559073127340525,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
210.615111,200,1067.486895,166,0,0,0.39730014296248556,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
211.137848,200,1085.89379,143,0,0,0.3749085955694318,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
211.103276,200,1104.023422,148,0,0,0.3799296979419887,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
210.583003,200,1120.419686,162,0,0,0.3900378106534481,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
211.150488,200,1140.03336,171,0,0,0.5469208541512489,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
211.260295,200,1158.304613,139,0,0,0.4664900887571275,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
204.66486,193,1176.364438,188,5,0,0.3363791902988686,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
210.970501,200,1195.034627,161,0,0,0.47059784781187775,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
210.654248,200,1215.272637,144,0,0,0.4789268918847665,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
211.156567,200,1231.781599,148,0,0,0.3356913788523525,0.0,low|calm|clean,"('low', 'calm', 'clean')",stationary,2.0,8.0
